word,female,male,difference,difference_abs,POLARITY VALUE,POLARITY INTENSITY,POS
juxtapose,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.801,NOUN
drowns,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.872,NOUN
kinky,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.819,VERB
silt,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.768,ADJ
dazzlingly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.749,ADV
drip,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.301,ADJ
buffoonery,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.945,NOUN
bridesmaids,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.887,NOUN
litigation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.821,NOUN
dampen,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.972,VERB
flub,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.871,NOUN
waterfront,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.098,NOUN
backside,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.859,ADP
illustrative,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.838,ADJ
backboard,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.122,NOUN
teases,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.809,NOUN
tooke,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.83,VERB
tramp,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.89,ADJ
feller,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.876,NOUN
bleed,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.815,NOUN
libertarian,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.852,ADJ
overage,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.492,NOUN
innovation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.427,NOUN
brow,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.794,NOUN
furrow,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.797,VERB
slighter,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.796,ADV
unperceptive,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.879,ADJ
individuality,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.83,NOUN
resentful,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.787,ADJ
sedate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.832,NOUN
razor,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.168,NOUN
musicality,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.83,NOUN
elastic,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.835,ADJ
blasphemy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.601,NOUN
rabbi,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.14,NOUN
rot,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.817,NOUN
patrician,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.85,ADJ
engender,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.818,NOUN
invisibility,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.784,NOUN
coarseness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.988,NOUN
wheedle,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.846,ADJ
perplexity,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.329,NOUN
cocksucker,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.43,NOUN
pimp,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.749,NOUN
catatonic,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.858,ADJ
disproportion,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.813,NOUN
allegory,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.804,NOUN
chuck,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.947,NOUN
megalomaniac,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.876,ADJ
pluck,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.094,NOUN
ambiance,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.854,NOUN
psychoanalytic,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.224,ADJ
lukewarm,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.768,NOUN
turbo,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.955,NOUN
reexamine,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.806,NOUN
reverie,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.445,NOUN
entranced,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.772,VERB
inundate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.778,ADJ
proportionality,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.817,NOUN
perl,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.102,NOUN
grenade,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.139,VERB
embellishment,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.827,ADJ
flamenco,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.825,NOUN
encode,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.186,NOUN
lifesaving,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.847,VERB
camerawork,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.137,NOUN
gleaming,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.648,VERB
obscurely,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.922,ADV
astounds,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.892,VERB
postgraduate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.137,ADJ
orphan,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.453,ADP
mangy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.825,NOUN
hexagon,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.786,NOUN
enhancement,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.972,NOUN
disdainfully,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.829,ADV
garrulousness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.899,ADV
coerced,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.66,VERB
ravioli,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.815,NOUN
confusin,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.827,NOUN
buzzkill,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.906,NOUN
bickering,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.456,VERB
wax,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.846,ADJ
garb,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.987,ADJ
airport,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.16,NOUN
weasel,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.113,NOUN
crackpot,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.839,NOUN
lucrative,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.855,ADJ
sup,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.27,NOUN
circumstantial,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.665,ADJ
hardline,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.286,NOUN
schtick,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.98,NOUN
sodium,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.166,NOUN
zeal,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.999,NOUN
holla,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.837,NOUN
amalgamation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.834,NOUN
vacant,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.48,ADJ
sodomy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.928,ADJ
sensationalism,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.71,NOUN
crudeness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.867,NOUN
belie,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.432,NOUN
plop,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.773,VERB
surly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.842,ADV
pond,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.804,ADJ
inverter,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.816,NOUN
blissfully,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.965,ADV
purist,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.16,ADJ
playwright,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.861,NOUN
gravelly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.897,ADV
pineapple,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.258,ADJ
anus,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.299,ADP
plumber,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.843,ADJ
hamster,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.401,NOUN
organist,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.79,NOUN
foreman,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.809,NOUN
fabulously,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.421,ADV
bowling,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.845,VERB
malamute,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.927,NOUN
oversimplifying,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.871,VERB
flounder,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.865,ADJ
meaty,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.657,NOUN
terminally,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.831,ADV
sludge,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.234,VERB
antipathy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.329,ADJ
shuttle,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.806,NOUN
sewer,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.86,ADJ
bifurcation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.816,NOUN
automobile,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.82,ADP
hamburger,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.127,NOUN
colloid,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.104,NOUN
precursor,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.837,NOUN
presuppose,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.167,NOUN
unavoidably,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.868,ADV
twit,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.855,VERB
clan,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.91,NOUN
vindicated,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.834,VERB
amulet,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.974,NOUN
acquaint,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.781,NOUN
protects,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.842,VERB
purring,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.88,VERB
unscrupulous,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.851,ADJ
sonny,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.794,ADJ
yas,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.649,NOUN
ancillary,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.196,ADJ
infix,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.926,NOUN
quickness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.191,ADV
relativistic,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.836,ADJ
coldest,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.808,NOUN
hind,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.277,NOUN
unplanned,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.828,ADJ
marinate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.422,NOUN
snot,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.886,NOUN
tizzy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.973,ADJ
sophism,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.855,NOUN
charmingly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.466,ADV
dawdle,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.788,VERB
togther,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.802,CONJ
partisan,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.947,ADJ
ingeniousness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.917,NOUN
islamophobic,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.882,ADJ
troop,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.767,NOUN
jet,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.18,NOUN
lunatic,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.99,ADJ
dialectical,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.181,ADJ
essentialist,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.857,NOUN
materialist,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.877,NOUN
exoneration,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.85,NOUN
invocation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.952,NOUN
ale,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.842,ADJ
damnation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.831,NOUN
relic,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.849,NOUN
throne,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.153,NOUN
triviality,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.818,NOUN
hysterically,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.85,ADV
millionth,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.849,ADJ
arthritis,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.409,NOUN
spookily,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.28,ADV
vitally,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.897,ADV
twinkle,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.831,ADJ
bliss,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,1.0,ADJ
trance,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.512,NOUN
nonpareil,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.839,ADJ
madwoman,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.897,NOUN
enthusiast,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.824,NOUN
roundtable,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.806,NOUN
backhanded,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.812,VERB
wallpaper,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.676,ADJ
hamper,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.3,NOUN
applicant,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.259,NOUN
derisive,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.835,ADJ
cargo,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.853,NOUN
spaz,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.985,NOUN
circumnavigate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.974,NOUN
impressionable,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.852,ADJ
brunch,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.86,NOUN
rehab,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.794,NOUN
misleadingly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.821,ADV
ombudsperson,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.952,ADJ
advent,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.882,NOUN
antonym,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.944,NOUN
ravenously,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.819,ADV
repository,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.82,ADJ
maverick,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.832,NOUN
telepathy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.808,NOUN
fodder,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.826,NOUN
dependable,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.839,ADJ
placate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.871,NOUN
diagonally,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.881,ADV
logician,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.995,ADJ
cruelly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.805,ADV
elaborative,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.95,ADJ
stalinism,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.785,NOUN
youngest,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.513,ADJ
harmony,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.51,NOUN
variational,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.675,ADJ
derelict,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.832,NOUN
endear,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.584,ADJ
fluorescent,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.185,ADJ
photoemission,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.874,NOUN
diabolical,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.847,ADJ
alertness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.66,NOUN
revenant,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.852,NOUN
meanness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.659,NOUN
meridian,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.135,ADJ
violinist,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.807,NOUN
dazed,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.926,VERB
skewer,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.824,ADJ
wane,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.853,NOUN
obstinate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.862,NOUN
concession,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.784,NOUN
resolvable,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.905,ADJ
toast,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.289,NOUN
tickle,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.629,NOUN
posix,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.123,NOUN
benny,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.771,NOUN
idiosyncrasy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.956,NOUN
naively,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.471,ADV
ravage,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.792,ADJ
disturbingly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.871,ADV
dearest,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.843,ADJ
pizzazz,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.879,NOUN
vat,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.763,NOUN
perpetrator,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.903,NOUN
miffed,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.659,VERB
unite,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.879,ADJ
legality,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.952,NOUN
tinder,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.992,NOUN
breathtaking,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.879,VERB
ostentatious,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.843,ADJ
erroneously,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.643,ADV
resurgence,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.848,NOUN
inexorable,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.843,ADJ
crusade,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.808,NOUN
handicap,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.827,NOUN
inconceivable,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.757,ADJ
pamper,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.9,NOUN
cheerfulness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.659,NOUN
gripping,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.88,VERB
eleventh,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.887,ADJ
dealbreaker,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.388,NOUN
hotter,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.814,NOUN
