"ENROLLMENT","CLASS","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_CD","TITLE","ENROL_TERM","LG_numeric","PERCENTAGE"
"19F","MGMTMFE 401 - KIM, M.P. LEC 2","2","B+",9,37,"1","Financial Accounting","255",9,0.243
"19F","MGMTMFE 401 - KIM, M.P. LEC 2","2","B",4,37,"1","Financial Accounting","255",8,0.108
"19F","MGMTMFE 402 - ROSSI, P.E.","1","A+",1,38,"1","Econometrics","255",12,0.026
"19F","MGMTMFE 402 - ROSSI, P.E.","1","A",19,38,"1","Econometrics","255",11,0.5
"19F","MGMTMFE 402 - ROSSI, P.E.","1","A-",3,38,"1","Econometrics","255",10,0.079
"19F","MGMTMFE 402 - ROSSI, P.E.","1","B+",6,38,"1","Econometrics","255",9,0.158
"19F","MGMTMFE 402 - ROSSI, P.E.","1","B",4,38,"1","Econometrics","255",8,0.105
"19F","MGMTMFE 402 - ROSSI, P.E.","1","B-",3,38,"1","Econometrics","255",7,0.079
"19F","MGMTMFE 402 - ROSSI, P.E.","1","C+",2,38,"1","Econometrics","255",6,0.053
"19F","MGMTMFE 402 - ROSSI, P.E. LEC 2","2","A+",2,37,"1","Econometrics","255",12,0.054
"19F","MGMTMFE 402 - ROSSI, P.E. LEC 2","2","A",15,37,"1","Econometrics","255",11,0.405
"19F","MGMTMFE 402 - ROSSI, P.E. LEC 2","2","A-",5,37,"1","Econometrics","255",10,0.135
"19F","MGMTMFE 402 - ROSSI, P.E. LEC 2","2","B+",5,37,"1","Econometrics","255",9,0.135
"19F","MGMTMFE 402 - ROSSI, P.E. LEC 2","2","B",7,37,"1","Econometrics","255",8,0.189
"19F","MGMTMFE 402 - ROSSI, P.E. LEC 2","2","B-",1,37,"1","Econometrics","255",7,0.027
"19F","MGMTMFE 402 - ROSSI, P.E. LEC 2","2","C+",2,37,"1","Econometrics","255",6,0.054
"19F","MGMTMFE 403 - PANAGEAS, S.","1","A+",2,38,"1","Stochastic Calculus","255",12,0.053
"19F","MGMTMFE 403 - PANAGEAS, S.","1","A",14,38,"1","Stochastic Calculus","255",11,0.368
"19F","MGMTMFE 403 - PANAGEAS, S.","1","B+",17,38,"1","Stochastic Calculus","255",9,0.447
"19F","MGMTMFE 403 - PANAGEAS, S.","1","B",2,38,"1","Stochastic Calculus","255",8,0.053
"19F","MGMTMFE 403 - PANAGEAS, S.","1","C+",1,38,"1","Stochastic Calculus","255",6,0.026
"19F","MGMTMFE 403 - PANAGEAS, S.","1","S",2,38,"1","Stochastic Calculus","255",0,0.053
"19F","MGMTMFE 403 - PANAGEAS, S. LEC 2","2","A",16,37,"1","Stochastic Calculus","255",11,0.432
"19F","MGMTMFE 403 - PANAGEAS, S. LEC 2","2","B+",14,37,"1","Stochastic Calculus","255",9,0.378
"19F","MGMTMFE 403 - PANAGEAS, S. LEC 2","2","B",6,37,"1","Stochastic Calculus","255",8,0.162
"19F","MGMTMFE 403 - PANAGEAS, S. LEC 2","2","S",1,37,"1","Stochastic Calculus","255",0,0.027
"19F","MGMTMFE 410 - PELEG, E.","1","A+",4,41,"1","Applied Finance Project","255",12,0.098
"19F","MGMTMFE 410 - PELEG, E.","1","A",17,41,"1","Applied Finance Project","255",11,0.415
"19F","MGMTMFE 410 - PELEG, E.","1","A-",12,41,"1","Applied Finance Project","255",10,0.293
"19F","MGMTMFE 410 - PELEG, E.","1","B+",4,41,"1","Applied Finance Project","255",9,0.098
"19F","MGMTMFE 410 - PELEG, E.","1","B",2,41,"1","Applied Finance Project","255",8,0.049
"19F","MGMTMFE 410 - PELEG, E.","1","S",2,41,"1","Applied Finance Project","255",0,0.049
"19F","MGMTMFE 410 - PELEG, E. LEC 2","2","A",29,40,"1","Applied Finance Project","255",11,0.725
"19F","MGMTMFE 410 - PELEG, E. LEC 2","2","A-",10,40,"1","Applied Finance Project","255",10,0.25
"19F","MGMTMFE 410 - PELEG, E. LEC 2","2","B",1,40,"1","Applied Finance Project","255",8,0.025
"19F","MGMTMFE 411 - CHERNOV, M.","1","S",41,41,"1","Fieldwork/Research in Financial Engineering","255",0,1
"19F","MGMTMFE 411 - CHERNOV, M. LEC 2","2","S",40,40,"1","Fieldwork/Research in Financial Engineering","255",0,1
"19F","MGMTMFE 431 - KRAFT, H.H.","1","A+",15,50,"1","Special Topics in Financial Engineering","255",12,0.3
"19F","MGMTMFE 431 - KRAFT, H.H.","1","A",10,50,"1","Special Topics in Financial Engineering","255",11,0.2
"19F","MGMTMFE 431 - KRAFT, H.H.","1","A-",20,50,"1","Special Topics in Financial Engineering","255",10,0.4
"19F","MGMTMFE 431 - KRAFT, H.H.","1","B+",4,50,"1","Special Topics in Financial Engineering","255",9,0.08
"19F","MGMTMFE 431 - KRAFT, H.H.","1","B-",1,50,"1","Special Topics in Financial Engineering","255",7,0.02
"19F","MGMTMFE 431 - PANAGEAS, S.","2","A+",4,18,"1","Special Topics in Financial Engineering","255",12,0.222
"19F","MGMTMFE 431 - PANAGEAS, S.","2","A",5,18,"1","Special Topics in Financial Engineering","255",11,0.278
"19F","MGMTMFE 431 - PANAGEAS, S.","2","B+",8,18,"1","Special Topics in Financial Engineering","255",9,0.444
"19F","MGMTMFE 431 - PANAGEAS, S.","2","B",1,18,"1","Special Topics in Financial Engineering","255",8,0.056
"19F","MGMTMFE 431 - LEDOIT, O.R.","3","A+",7,41,"1","Special Topics in Financial Engineering","255",12,0.171
"19F","MGMTMFE 431 - LEDOIT, O.R.","3","A",8,41,"1","Special Topics in Financial Engineering","255",11,0.195
"19F","MGMTMFE 431 - LEDOIT, O.R.","3","A-",3,41,"1","Special Topics in Financial Engineering","255",10,0.073
"19F","MGMTMFE 431 - LEDOIT, O.R.","3","B+",11,41,"1","Special Topics in Financial Engineering","255",9,0.268
"19F","MGMTMFE 431 - LEDOIT, O.R.","3","B",11,41,"1","Special Topics in Financial Engineering","255",8,0.268
"19F","MGMTMFE 431 - LEDOIT, O.R.","3","B-",1,41,"1","Special Topics in Financial Engineering","255",7,0.024
"19F","MGMTMFE 431 - SUBRAHMANYAM, A.","4","A+",4,56,"1","Special Topics in Financial Engineering","255",12,0.071
"19F","MGMTMFE 431 - SUBRAHMANYAM, A.","4","A",22,56,"1","Special Topics in Financial Engineering","255",11,0.393
"19F","MGMTMFE 431 - SUBRAHMANYAM, A.","4","A-",21,56,"1","Special Topics in Financial Engineering","255",10,0.375
"19F","MGMTMFE 431 - SUBRAHMANYAM, A.","4","B+",7,56,"1","Special Topics in Financial Engineering","255",9,0.125
"19F","MGMTMFE 431 - SUBRAHMANYAM, A.","4","B",2,56,"1","Special Topics in Financial Engineering","255",8,0.036
"19F","MGMTMFE 431 - CHERNOV, M.","5","S",75,75,"1","Special Topics in Financial Engineering","255",0,1
"19F","MGMTMSA 400 - MAOZ, U.M.","1","A+",1,56,"1","Mathematics and Statistics for Analytics","255",12,0.018
"19F","MGMTMSA 400 - MAOZ, U.M.","1","A",16,56,"1","Mathematics and Statistics for Analytics","255",11,0.286
"19F","MGMTMSA 400 - MAOZ, U.M.","1","A-",31,56,"1","Mathematics and Statistics for Analytics","255",10,0.554
"19F","MGMTMSA 400 - MAOZ, U.M.","1","B+",6,56,"1","Mathematics and Statistics for Analytics","255",9,0.107
"19F","MGMTMSA 400 - MAOZ, U.M.","1","B",2,56,"1","Mathematics and Statistics for Analytics","255",8,0.036
"19F","MGMTMSA 401 - ROSSI, P.E.","1","A",43,56,"1","R Programming Essentials","255",11,0.768
"19F","MGMTMSA 401 - ROSSI, P.E.","1","B+",12,56,"1","R Programming Essentials","255",9,0.214
"19F","MGMTMSA 401 - ROSSI, P.E.","1","B",1,56,"1","R Programming Essentials","255",8,0.018
"19F","MGMTMSA 402 - CHO, J.","1","A+",8,56,"1","SQL and Basic Data Management","255",12,0.143
"19F","MGMTMSA 402 - CHO, J.","1","A",11,56,"1","SQL and Basic Data Management","255",11,0.196
"19F","MGMTMSA 402 - CHO, J.","1","A-",17,56,"1","SQL and Basic Data Management","255",10,0.304
"19F","MGMTMSA 402 - CHO, J.","1","B+",10,56,"1","SQL and Basic Data Management","255",9,0.179
"19F","MGMTMSA 402 - CHO, J.","1","B",8,56,"1","SQL and Basic Data Management","255",8,0.143
"19F","MGMTMSA 402 - CHO, J.","1","B-",2,56,"1","SQL and Basic Data Management","255",7,0.036
"19F","MGMTMSA 403 - SIDDIQ, A.A.","1","A+",17,56,"1","Optimization","255",12,0.304
"19F","MGMTMSA 403 - SIDDIQ, A.A.","1","A",20,56,"1","Optimization","255",11,0.357
"19F","MGMTMSA 403 - SIDDIQ, A.A.","1","A-",16,56,"1","Optimization","255",10,0.286
"19F","MGMTMSA 403 - SIDDIQ, A.A.","1","B+",3,56,"1","Optimization","255",9,0.054
"19F","MGMTMSA 412 - ZEITHAMMER, R.","1","A",41,41,"1","Business Analytics Supervised Project","255",11,1
"19F","MGMTMSA 431 - BUCKLIN, R.E.","1","A",2,34,"1","Internet Customer Analytics","255",11,0.059
"19F","MGMTMSA 431 - BUCKLIN, R.E.","1","A-",16,34,"1","Internet Customer Analytics","255",10,0.471
"19F","MGMTMSA 431 - BUCKLIN, R.E.","1","B+",11,34,"1","Internet Customer Analytics","255",9,0.324
"19F","MGMTMSA 431 - BUCKLIN, R.E.","1","B",4,34,"1","Internet Customer Analytics","255",8,0.118
"19F","MGMTMSA 431 - BUCKLIN, R.E.","1","S",1,34,"1","Internet Customer Analytics","255",0,0.029
"19F","MGMTMSA 432 - BRAVO PLAZA, F.","1","A+",2,10,"1","Health Care Analytics","255",12,0.2
"19F","MGMTMSA 432 - BRAVO PLAZA, F.","1","A",6,10,"1","Health Care Analytics","255",11,0.6
"19F","MGMTMSA 432 - BRAVO PLAZA, F.","1","B+",2,10,"1","Health Care Analytics","255",9,0.2
"19F","MGMTMSA 433 - PANALIGAN, R.A.","1","A+",1,19,"1","Entertainment Analytics","255",12,0.053
"19F","MGMTMSA 433 - PANALIGAN, R.A.","1","A",10,19,"1","Entertainment Analytics","255",11,0.526
"19F","MGMTMSA 433 - PANALIGAN, R.A.","1","A-",7,19,"1","Entertainment Analytics","255",10,0.368
"19F","MGMTMSA 433 - PANALIGAN, R.A.","1","S",1,19,"1","Entertainment Analytics","255",0,0.053
"19F","MGMTMSA 434 - VASHCHILENKO, D.","1","A+",3,14,"1","Advanced Workshop on Machine Learning","255",12,0.214
"19F","MGMTMSA 434 - VASHCHILENKO, D.","1","A",3,14,"1","Advanced Workshop on Machine Learning","255",11,0.214
"19F","MGMTMSA 434 - VASHCHILENKO, D.","1","A-",5,14,"1","Advanced Workshop on Machine Learning","255",10,0.357
"19F","MGMTMSA 434 - VASHCHILENKO, D.","1","B+",1,14,"1","Advanced Workshop on Machine Learning","255",9,0.071
"19F","MGMTMSA 434 - VASHCHILENKO, D.","1","S",2,14,"1","Advanced Workshop on Machine Learning","255",0,0.143
"19F","MGMTMSA 435 - DI GAETANO, K.","1","A+",4,25,"1","Data Visualization","255",12,0.16
"19F","MGMTMSA 435 - DI GAETANO, K.","1","A",6,25,"1","Data Visualization","255",11,0.24
"19F","MGMTMSA 435 - DI GAETANO, K.","1","A-",2,25,"1","Data Visualization","255",10,0.08
"19F","MGMTMSA 435 - DI GAETANO, K.","1","B+",4,25,"1","Data Visualization","255",9,0.16
"19F","MGMTMSA 435 - DI GAETANO, K.","1","B",7,25,"1","Data Visualization","255",8,0.28
"19F","MGMTMSA 435 - DI GAETANO, K.","1","B-",1,25,"1","Data Visualization","255",7,0.04
"19F","MGMTMSA 435 - DI GAETANO, K.","1","S",1,25,"1","Data Visualization","255",0,0.04
"19F","MGMTMSA 436 - IQBAL, R.","1","A+",2,24,"1","Fraud Analytics","255",12,0.083
"19F","MGMTMSA 436 - IQBAL, R.","1","A",7,24,"1","Fraud Analytics","255",11,0.292
"19F","MGMTMSA 436 - IQBAL, R.","1","A-",5,24,"1","Fraud Analytics","255",10,0.208
"19F","MGMTMSA 436 - IQBAL, R.","1","B+",5,24,"1","Fraud Analytics","255",9,0.208
"19F","MGMTMSA 436 - IQBAL, R.","1","B",2,24,"1","Fraud Analytics","255",8,0.083
"19F","MGMTMSA 436 - IQBAL, R.","1","B-",1,24,"1","Fraud Analytics","255",7,0.042
"19F","MGMTMSA 436 - IQBAL, R.","1","S",1,24,"1","Fraud Analytics","255",0,0.042
"19F","MGMTMSA 436 - IQBAL, R.","1","U",1,24,"1","Fraud Analytics","255",0,0.042
"19F","MGMTPHD 201A - ROSSI, P.E.","1","A",4,16,"1","Probability, Statistics, and Computational Methods for Econom","255",11,0.25
"19F","MGMTPHD 201A - ROSSI, P.E.","1","A-",1,16,"1","Probability, Statistics, and Computational Methods for Econom","255",10,0.062
"19F","MGMTPHD 201A - ROSSI, P.E.","1","B+",4,16,"1","Probability, Statistics, and Computational Methods for Econom","255",9,0.25
"19F","MGMTPHD 201A - ROSSI, P.E.","1","B",4,16,"1","Probability, Statistics, and Computational Methods for Econom","255",8,0.25
"19F","MGMTPHD 201A - ROSSI, P.E.","1","B-",1,16,"1","Probability, Statistics, and Computational Methods for Econom","255",7,0.062
"19F","MGMTPHD 201A - ROSSI, P.E.","1","C+",1,16,"1","Probability, Statistics, and Computational Methods for Econom","255",6,0.062
"19F","MGMTPHD 201A - ROSSI, P.E.","1","S",1,16,"1","Probability, Statistics, and Computational Methods for Econom","255",0,0.062
"19F","MGMTPHD 204A - HARTMAN-GLASER, B.","1","S",10,10,"1","Finance Workshop","255",0,1
"19F","MGMTPHD 239 - CHERNOV, M.","1","A+",3,12,"1","Empirical Asset Pricing","255",12,0.25
"19F","MGMTPHD 239 - CHERNOV, M.","1","A",4,12,"1","Empirical Asset Pricing","255",11,0.333
"19F","MGMTPHD 239 - CHERNOV, M.","1","B+",4,12,"1","Empirical Asset Pricing","255",9,0.333
"19F","MGMTPHD 239 - CHERNOV, M.","1","I",1,12,"1","Empirical Asset Pricing","255",0,0.083
"19F","MIL SCI 11 - FREEMAN, S.","1","A+",7,22,"1","Foundations of Officership","255",12,0.318
"19F","MIL SCI 11 - FREEMAN, S.","1","A",5,22,"1","Foundations of Officership","255",11,0.227
"19F","MIL SCI 11 - FREEMAN, S.","1","A-",3,22,"1","Foundations of Officership","255",10,0.136
"19F","MIL SCI 11 - FREEMAN, S.","1","B+",4,22,"1","Foundations of Officership","255",9,0.182
"19F","MIL SCI 11 - FREEMAN, S.","1","B",3,22,"1","Foundations of Officership","255",8,0.136
"19F","MIL SCI 21 - FREEMAN, S.","1","A+",6,11,"1","Individual Leadership Development","255",12,0.545
"19F","MIL SCI 21 - FREEMAN, S.","1","A",2,11,"1","Individual Leadership Development","255",11,0.182
"19F","MIL SCI 21 - FREEMAN, S.","1","A-",1,11,"1","Individual Leadership Development","255",10,0.091
"19F","MIL SCI 21 - FREEMAN, S.","1","B+",1,11,"1","Individual Leadership Development","255",9,0.091
"19F","MIL SCI 21 - FREEMAN, S.","1","B-",1,11,"1","Individual Leadership Development","255",7,0.091
"19F","MIL SCI 131 - VARGAS, T.L.","1","A+",2,10,"1","Tactical Planning and Analysis","255",12,0.2
"19F","MIL SCI 131 - VARGAS, T.L.","1","A",7,10,"1","Tactical Planning and Analysis","255",11,0.7
"19F","MIL SCI 131 - VARGAS, T.L.","1","B",1,10,"1","Tactical Planning and Analysis","255",8,0.1
"19F","MIL SCI 141 - KWON, S.S.","1","A+",5,16,"1","Leadership and Management","255",12,0.312
"19F","MIL SCI 141 - KWON, S.S.","1","A",9,16,"1","Leadership and Management","255",11,0.562
"19F","MIL SCI 141 - KWON, S.S.","1","A-",2,16,"1","Leadership and Management","255",10,0.125
"19F","MIMG 101 - HILL, K.L.","1","A+",15,281,"1","Introductory Microbiology","255",12,0.053
"19F","MIMG 101 - HILL, K.L.","1","A",39,281,"1","Introductory Microbiology","255",11,0.139
"19F","MIMG 101 - HILL, K.L.","1","A-",45,281,"1","Introductory Microbiology","255",10,0.16
"19F","MIMG 101 - HILL, K.L.","1","B+",48,281,"1","Introductory Microbiology","255",9,0.171
"19F","MIMG 101 - HILL, K.L.","1","B",46,281,"1","Introductory Microbiology","255",8,0.164
"19F","MIMG 101 - HILL, K.L.","1","B-",33,281,"1","Introductory Microbiology","255",7,0.117
"19F","MIMG 101 - HILL, K.L.","1","C+",24,281,"1","Introductory Microbiology","255",6,0.085
"19F","MIMG 101 - HILL, K.L.","1","C",17,281,"1","Introductory Microbiology","255",5,0.06
"19F","MIMG 101 - HILL, K.L.","1","C-",8,281,"1","Introductory Microbiology","255",4,0.028
"19F","MIMG 101 - HILL, K.L.","1","D",5,281,"1","Introductory Microbiology","255",2,0.018
"19F","MIMG 101 - HILL, K.L.","1","F",1,281,"1","Introductory Microbiology","255",0,0.004
"19F","MIMG 103AL - FREISE, A.C.","1","A+",11,38,"1","Research Immersion Laboratory in Virology","255",12,0.289
"19F","MIMG 103AL - FREISE, A.C.","1","A",13,38,"1","Research Immersion Laboratory in Virology","255",11,0.342
"19F","MIMG 103AL - FREISE, A.C.","1","A-",6,38,"1","Research Immersion Laboratory in Virology","255",10,0.158
"19F","MIMG 103AL - FREISE, A.C.","1","B",4,38,"1","Research Immersion Laboratory in Virology","255",8,0.105
"19F","MIMG 103AL - FREISE, A.C.","1","B-",1,38,"1","Research Immersion Laboratory in Virology","255",7,0.026
"19F","MIMG 103AL - FREISE, A.C.","1","C+",1,38,"1","Research Immersion Laboratory in Virology","255",6,0.026
"19F","MIMG 103AL - FREISE, A.C.","1","C-",2,38,"1","Research Immersion Laboratory in Virology","255",4,0.053
"19F","MIMG 103BL - FREISE, A.C.","1","A+",9,28,"1","Advanced Research Analysis in Virology","255",12,0.321
"19F","MIMG 103BL - FREISE, A.C.","1","A",8,28,"1","Advanced Research Analysis in Virology","255",11,0.286
"19F","MIMG 103BL - FREISE, A.C.","1","A-",5,28,"1","Advanced Research Analysis in Virology","255",10,0.179
"19F","MIMG 103BL - FREISE, A.C.","1","B+",4,28,"1","Advanced Research Analysis in Virology","255",9,0.143
"19F","MIMG 103BL - FREISE, A.C.","1","B-",2,28,"1","Advanced Research Analysis in Virology","255",7,0.071
"19F","MIMG 105 - BENTOLILA, L.","1","A+",2,35,"1","Biological Microscopy","255",12,0.057
"19F","MIMG 105 - BENTOLILA, L.","1","A",5,35,"1","Biological Microscopy","255",11,0.143
"19F","MIMG 105 - BENTOLILA, L.","1","A-",9,35,"1","Biological Microscopy","255",10,0.257
"19F","MIMG 105 - BENTOLILA, L.","1","B+",3,35,"1","Biological Microscopy","255",9,0.086
"19F","MIMG 105 - BENTOLILA, L.","1","B",9,35,"1","Biological Microscopy","255",8,0.257
"19F","MIMG 105 - BENTOLILA, L.","1","B-",1,35,"1","Biological Microscopy","255",7,0.029
"19F","MIMG 105 - BENTOLILA, L.","1","C+",3,35,"1","Biological Microscopy","255",6,0.086
"19F","MIMG 105 - BENTOLILA, L.","1","C",2,35,"1","Biological Microscopy","255",5,0.057
"19F","MIMG 105 - BENTOLILA, L.","1","D-",1,35,"1","Biological Microscopy","255",1,0.029
"19F","MIMG 168 - CAMPBELL, D.A.","1","A+",3,96,"1","Molecular Parasitology","255",12,0.031
"19F","MIMG 168 - CAMPBELL, D.A.","1","A",20,96,"1","Molecular Parasitology","255",11,0.208
"19F","MIMG 168 - CAMPBELL, D.A.","1","A-",1,96,"1","Molecular Parasitology","255",10,0.01
"19F","MIMG 168 - CAMPBELL, D.A.","1","B+",1,96,"1","Molecular Parasitology","255",9,0.01
"19F","MIMG 168 - CAMPBELL, D.A.","1","B",29,96,"1","Molecular Parasitology","255",8,0.302
"19F","MIMG 168 - CAMPBELL, D.A.","1","B-",3,96,"1","Molecular Parasitology","255",7,0.031
"19F","MIMG 168 - CAMPBELL, D.A.","1","C+",10,96,"1","Molecular Parasitology","255",6,0.104
"19F","MIMG 168 - CAMPBELL, D.A.","1","C",21,96,"1","Molecular Parasitology","255",5,0.219
"19F","MIMG 168 - CAMPBELL, D.A.","1","C-",5,96,"1","Molecular Parasitology","255",4,0.052
"19F","MIMG 168 - CAMPBELL, D.A.","1","F",3,96,"1","Molecular Parasitology","255",0,0.031
"19F","MIMG 180B - BENSINGER, S.J.","1","A+",5,16,"1","Scientific Analysis and Communication II","255",12,0.312
"19F","MIMG 180B - BENSINGER, S.J.","1","A",11,16,"1","Scientific Analysis and Communication II","255",11,0.688
"19F","MIMG 262A - BONAVIDA, B.","1","A",12,14,"1","Seminar: Current Topics in Immunobiology of Cancer","255",11,0.857
"19F","MIMG 262A - BONAVIDA, B.","1","S",2,14,"1","Seminar: Current Topics in Immunobiology of Cancer","255",0,0.143
"19F","MOL TOX 211A - HANKINSON, O.","1","IP",19,19,"1","Molecular Toxicology Seminar","255",0,1
"19F","MOL TOX 296B - HANKINSON, O.","1","I",1,10,"1","Research Topics in Molecular Toxicology: Molecular Carcinogen","255",0,0.1
"19F","MOL TOX 296B - HANKINSON, O.","1","S",9,10,"1","Research Topics in Molecular Toxicology: Molecular Carcinogen","255",0,0.9
"19F","MSC IND 101 - NAIMAN, T.H.","1","A+",2,18,"1","Seminar in Music Industry","255",12,0.111
"19F","MSC IND 101 - NAIMAN, T.H.","1","A",11,18,"1","Seminar in Music Industry","255",11,0.611
"19F","MSC IND 101 - NAIMAN, T.H.","1","A-",3,18,"1","Seminar in Music Industry","255",10,0.167
"19F","MSC IND 101 - NAIMAN, T.H.","1","B-",2,18,"1","Seminar in Music Industry","255",7,0.111
"19F","MSC IND 102 - JOHNSON, G.L.","1","A+",7,17,"1","Music Industry Fundamentals","255",12,0.412
"19F","MSC IND 102 - JOHNSON, G.L.","1","A",4,17,"1","Music Industry Fundamentals","255",11,0.235
"19F","MSC IND 102 - JOHNSON, G.L.","1","A-",3,17,"1","Music Industry Fundamentals","255",10,0.176
"19F","MSC IND 102 - JOHNSON, G.L.","1","B+",2,17,"1","Music Industry Fundamentals","255",9,0.118
"19F","MSC IND 102 - JOHNSON, G.L.","1","B-",1,17,"1","Music Industry Fundamentals","255",7,0.059
"19F","MSC IND M103 - TRAMO, M.J.","1","A+",5,29,"1","Music, Mind, and Brain","255",12,0.172
"19F","MSC IND M103 - TRAMO, M.J.","1","A",14,29,"1","Music, Mind, and Brain","255",11,0.483
"19F","MSC IND M103 - TRAMO, M.J.","1","A-",9,29,"1","Music, Mind, and Brain","255",10,0.31
"19F","MSC IND M103 - TRAMO, M.J.","1","B-",1,29,"1","Music, Mind, and Brain","255",7,0.034
"19F","MSC IND 104A - FRANZEN, D.E.","1","A+",4,39,"1","Music and Law","255",12,0.103
"19F","MSC IND 104A - FRANZEN, D.E.","1","A",17,39,"1","Music and Law","255",11,0.436
"19F","MSC IND 104A - FRANZEN, D.E.","1","A-",9,39,"1","Music and Law","255",10,0.231
"19F","MSC IND 104A - FRANZEN, D.E.","1","B+",4,39,"1","Music and Law","255",9,0.103
"19F","MSC IND 104A - FRANZEN, D.E.","1","B",2,39,"1","Music and Law","255",8,0.051
"19F","MSC IND 104A - FRANZEN, D.E.","1","B-",1,39,"1","Music and Law","255",7,0.026
"19F","MSC IND 104A - FRANZEN, D.E.","1","I",2,39,"1","Music and Law","255",0,0.051
"19F","MSC IND 107A - BEARD, J.R.","1","A+",1,14,"1","Audio Technology for Musicians I","255",12,0.071
"19F","MSC IND 107A - BEARD, J.R.","1","A",6,14,"1","Audio Technology for Musicians I","255",11,0.429
"19F","MSC IND 107A - BEARD, J.R.","1","A-",1,14,"1","Audio Technology for Musicians I","255",10,0.071
"19F","MSC IND 107A - BEARD, J.R.","1","B+",1,14,"1","Audio Technology for Musicians I","255",9,0.071
"19F","MSC IND 107A - BEARD, J.R.","1","B",1,14,"1","Audio Technology for Musicians I","255",8,0.071
"19F","MSC IND 107A - BEARD, J.R.","1","B-",2,14,"1","Audio Technology for Musicians I","255",7,0.143
"19F","MSC IND 107A - BEARD, J.R.","1","C",1,14,"1","Audio Technology for Musicians I","255",5,0.071
"19F","MSC IND 107A - BEARD, J.R.","1","P",1,14,"1","Audio Technology for Musicians I","255",-1,0.071
"19F","MSC IND 111 - SHAPIRO, M.A.","1","A+",29,29,"1","Rock/Pop Studio Ensemble","255",12,1
"19F","MSC IND 115 - MOSELEY, A.M.","1","A+",16,25,"1","The Art of Music Production","255",12,0.64
"19F","MSC IND 115 - MOSELEY, A.M.","1","A",8,25,"1","The Art of Music Production","255",11,0.32
"19F","MSC IND 115 - MOSELEY, A.M.","1","A-",1,25,"1","The Art of Music Production","255",10,0.04
"19F","MUSC 3 - DE SILVA, D.L.","1","A+",4,35,"1","Preparatory Music Theory","255",12,0.114
"19F","MUSC 3 - DE SILVA, D.L.","1","A",20,35,"1","Preparatory Music Theory","255",11,0.571
"19F","MUSC 3 - DE SILVA, D.L.","1","A-",2,35,"1","Preparatory Music Theory","255",10,0.057
"19F","MUSC 3 - DE SILVA, D.L.","1","B+",2,35,"1","Preparatory Music Theory","255",9,0.057
"19F","MUSC 3 - DE SILVA, D.L.","1","B",3,35,"1","Preparatory Music Theory","255",8,0.086
"19F","MUSC 3 - DE SILVA, D.L.","1","C+",3,35,"1","Preparatory Music Theory","255",6,0.086
"19F","MUSC 3 - DE SILVA, D.L.","1","F",1,35,"1","Preparatory Music Theory","255",0,0.029
"19F","MUSC M6A - SZABO, S.D.","3","A+",6,12,"1","Introduction to Musicianship","255",12,0.5
"19F","MUSC M6A - SZABO, S.D.","3","A",4,12,"1","Introduction to Musicianship","255",11,0.333
"19F","MUSC M6A - SZABO, S.D.","3","B",1,12,"1","Introduction to Musicianship","255",8,0.083
"19F","MUSC M6A - SZABO, S.D.","3","B-",1,12,"1","Introduction to Musicianship","255",7,0.083
"19F","MUSC M6A - SZABO, S.D. LEC 4","4","A+",2,12,"1","Introduction to Musicianship","255",12,0.167
"19F","MUSC M6A - SZABO, S.D. LEC 4","4","A",9,12,"1","Introduction to Musicianship","255",11,0.75
"19F","MUSC M6A - SZABO, S.D. LEC 4","4","A-",1,12,"1","Introduction to Musicianship","255",10,0.083
"19F","MUSC M6A - SZABO, S.D. LEC 5","5","A+",6,13,"1","Introduction to Musicianship","255",12,0.462
"19F","MUSC M6A - SZABO, S.D. LEC 5","5","A",6,13,"1","Introduction to Musicianship","255",11,0.462
"19F","MUSC M6A - SZABO, S.D. LEC 5","5","B+",1,13,"1","Introduction to Musicianship","255",9,0.077
"19F","MUSC 20A - LEFKOWITZ, D.S.","1","A+",2,24,"1","Music Theory I","255",12,0.083
"19F","MUSC 20A - LEFKOWITZ, D.S.","1","A",5,24,"1","Music Theory I","255",11,0.208
"19F","MUSC 20A - LEFKOWITZ, D.S.","1","A-",6,24,"1","Music Theory I","255",10,0.25
"19F","MUSC 20A - LEFKOWITZ, D.S.","1","B+",2,24,"1","Music Theory I","255",9,0.083
"19F","MUSC 20A - LEFKOWITZ, D.S.","1","B",3,24,"1","Music Theory I","255",8,0.125
"19F","MUSC 20A - LEFKOWITZ, D.S.","1","B-",2,24,"1","Music Theory I","255",7,0.083
"19F","MUSC 20A - LEFKOWITZ, D.S.","1","C+",1,24,"1","Music Theory I","255",6,0.042
"19F","MUSC 20A - LEFKOWITZ, D.S.","1","C",1,24,"1","Music Theory I","255",5,0.042
"19F","MUSC 20A - LEFKOWITZ, D.S.","1","C-",1,24,"1","Music Theory I","255",4,0.042
"19F","MUSC 20A - LEFKOWITZ, D.S.","1","D-",1,24,"1","Music Theory I","255",1,0.042
"19F","MUSC 20A - DE SILVA, D.L.","2","A",5,27,"1","Music Theory I","255",11,0.185
"19F","MUSC 20A - DE SILVA, D.L.","2","A-",3,27,"1","Music Theory I","255",10,0.111
"19F","MUSC 20A - DE SILVA, D.L.","2","B+",3,27,"1","Music Theory I","255",9,0.111
