Date,Location,Breakfast,Lunch/Brunch,Dinner,Extended Dinner
2/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys  Yuna's Bob,9 p.m. - 12 a.m.  Habibi Shack  BittieBitez Mini-Donuts
3/1/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Yalla
3/1/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel,9 p.m. - 12 a.m.  Smile Hotdog  Salpicon
3/2/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Rice Balls of Fire,9 p.m. - 12 a.m.  StopBye Cafe
3/2/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Aloha Fridays  Dulce Europa Shaved Ice
3/3/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Pinch of Flavor,9 p.m. - 12 a.m.  Flamin Hot Chicken
3/3/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Uncle Al's Barbeque  Aloha Fridays,9 p.m. - 12 a.m.  StopBye Cafe  Creamy Boys
3/4/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Kalamaki Greek Street Food
3/4/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Rice Balls of Fire  Fat Boys,9 p.m. - 12 a.m.  The Taco Cartel  BittieBitez Mini-Donuts
3/5/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Mikhuna,9 p.m. - 12 a.m.  Pinch of Flavor
3/5/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Heritage Kitchen,9 p.m. - 12 a.m.  Cerda Vega Tacos  Salpicon
3/6/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  StopBye Cafe,9 p.m. - 12 a.m.  Smile Hotdog
3/6/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Habibi Shack,9 p.m. - 12 a.m.  Perro 1-10 Tacos  Creamy Boys
3/7/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Flamin Hot Chicken
3/7/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel  Yuna's Bob,9 p.m. - 12 a.m.  Uncle Al's Barbeque  Dulce Europa Shaved Ice
3/8/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yalla,9 p.m. - 12 a.m.  Chicken King
3/8/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Aloha Fridays  BittieBitez Mini-Donuts
3/9/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Smile Hotdog
3/9/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Cerda Vega Tacos  Salpicon
3/10/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Uncle Al's Barbeque,9 p.m. - 12 a.m.  StopBye Cafe
3/10/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food  Aloha Fridays,9 p.m. - 12 a.m.  The Taco Cartel  Salpicon
3/11/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Wafl
3/11/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Fat Boys,9 p.m. - 12 a.m.  Pinch of Flavor  Creamy Boys
3/12/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob,9 p.m. - 12 a.m.  Uncle Al's Barbeque
3/12/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Heritage Kitchen,9 p.m. - 12 a.m.  Cerda Vega Tacos  BittieBitez Mini-Donuts
3/13/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Smile Hotdog
3/13/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Habibi Shack  Pinch of Flavor,9 p.m. - 12 a.m.  Aloha Fridays  Creamy Boys
3/14/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Flamin Hot Chicken,9 p.m. - 12 a.m.  Kalamaki Greek Street Food
3/14/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Perro 1-10 Tacos  Dulce Europa Shaved Ice
3/15/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Habibi Shack,9 p.m. - 12 a.m.  Wafl
3/15/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Cerda Vega Tacos  StopBye Cafe,9 p.m. - 12 a.m.  The Taco Cartel  BittieBitez Mini-Donuts
3/16/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Rice Balls of Fire,9 p.m. - 12 a.m.  Smile Hotdog
3/16/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  8E8 Thai Street Food  Mikhuna,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Flamin Hot Chicken  Salpicon
3/17/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Dina's Dumpling,9 p.m. - 12 a.m.  Flamin Hot Chicken
3/17/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  The Taco Cartel  Kalamaki Greek Street Food,5 p.m. - 8:30 p.m.  Cerda Vega Tacos  Aloha Fridays,9 p.m. - 12 a.m.  Cerda Vega Tacos  BittieBitez Mini-Donuts
3/18/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Mikhuna,9 p.m. - 12 a.m.  Smile Hotdog
3/18/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  The Taco Cartel  StopBye Cafe,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Rice Balls of Fire,9 p.m. - 12 a.m.  Perro 1-10 Tacos  Creamy Boys
3/19/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob,9 p.m. - 12 a.m.  Wafl
3/19/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  8E8 Thai Street Food  Uncle Al's Barbeque,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Fat Boys,9 p.m. - 12 a.m.  Aloha Fridays  Dulce Europa Shaved Ice
3/20/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Habibi Shack,9 p.m. - 12 a.m.  Smile Hotdog
3/20/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Kalamaki Greek Street Food  StopBye Cafe,5 p.m. - 8:30 p.m.  Pinch of Flavor  Flamin Hot Chicken,9 p.m. - 12 a.m.  Pinch of Flavor  Salpicon
3/21/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/21/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/22/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/22/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/23/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/23/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/24/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/24/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/25/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/25/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/26/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/26/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/27/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/27/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/28/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/28/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/29/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/30/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/30/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,CLOSED
3/31/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Wafl,9 p.m. - 12 a.m.  Habibi Shack
3/31/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Rice Balls of Fire,9 p.m. - 12 a.m.  Perro 1-10 Tacos  Salpicon
4/1/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  StopBye Cafe,9 p.m. - 12 a.m.  Pinch of Flavor
4/1/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Yalla,9 p.m. - 12 a.m.  Flamin Hot Chicken  BittieBitez Mini-Donuts
4/2/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Uncle Al's Barbeque
4/2/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack  Yuna's Bob,9 p.m. - 12 a.m.  Kalamaki Greek Street Food  Creamy Boys
4/3/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen,9 p.m. - 12 a.m.  Smile Hotdog
4/3/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Fat Boys,9 p.m. - 12 a.m.  Pinch of Flavor  Creamy Boys
4/4/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Flamin Hot Chicken
4/4/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob  Aloha Fridays,9 p.m. - 12 a.m.  Cerda Vega Tacos  BittieBitez Mini-Donuts
4/5/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yalla,9 p.m. - 12 a.m.  Smile Hotdog
4/5/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Mikhuna,9 p.m. - 12 a.m.  Habibi Shack  BittieBitez Mini-Donuts
4/6/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  Wafl
4/6/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Kalamaki Greek Street Food  Salpicon
4/7/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  Aloha Fridays
4/7/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Pinch of Flavor  Smile Hotdog,9 p.m. - 12 a.m.  Pinch of Flavor  Salpicon
4/8/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Uncle Al's Barbeque,9 p.m. - 12 a.m.  Uncle Al's Barbeque
4/8/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel  Flamin Hot Chicken,9 p.m. - 12 a.m.  Perro 1-10 Tacos  BittieBitez Mini-Donuts
4/9/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen,9 p.m. - 12 a.m.  Smile Hotdog
4/9/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Cerda Vega Tacos,9 p.m. - 12 a.m.  Uncle Al's Barbeque  Salpicon
4/10/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen,9 p.m. - 12 a.m.  Pinch of Flavor
4/10/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Perro 1-10 Tacos  BittieBitez Mini-Donuts
4/11/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,9 p.m. - 12 a.m.  Flamin Hot Chicken
4/11/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Yuna's Bob,9 p.m. - 12 a.m.  The Taco Cartel  Salpicon
4/12/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Mikhuna,9 p.m. - 12 a.m.  Smile Hotdog
4/12/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Perro 1-10 Tacos  BittieBitez Mini-Donuts
4/13/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Wafl
4/13/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  Cerda Vega Tacos  Creamy Boys
4/14/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  StopBye Cafe,9 p.m. - 12 a.m.  Pinch of Flavor
4/14/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays  Rice Balls of Fire,9 p.m. - 12 a.m.  Cerda Vega Tacos  Creamy Boys
4/15/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Uncle Al's Barbeque,9 p.m. - 12 a.m.  Flamin Hot Chicken
4/15/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos  Fat Boys,9 p.m. - 12 a.m.  Perro 1-10 Tacos  BittieBitez Mini-Donuts
4/16/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob,9 p.m. - 12 a.m.  Wafl
4/16/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Pinch of Flavor  Salpicon
4/17/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen,9 p.m. - 12 a.m.  Smile Hotdog
4/17/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Pinch of Flavor  Fat Boys,9 p.m. - 12 a.m.  The Taco Cartel  BittieBitez Mini-Donuts
4/18/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Uncle Al's Barbeque
4/18/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco  Cerda Vega Tacos,9 p.m. - 12 a.m.  Kalamaki Greek Street Food  Creamy Boys
4/19/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Mikhuna,CLOSED
4/19/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  Flamin Hot Chicken  Salpicon
4/20/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,CLOSED
4/20/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Smile Hotdog  Salpicon
4/21/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel,9 p.m. - 12 a.m.  StopBye Cafe
4/21/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Habibi Shack  Aloha Fridays,9 p.m. - 12 a.m.  Kalamaki Greek Street Food  Creamy Boys
4/22/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Perro 1-10 Tacos
4/22/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yalla  Pinch of Flavor,9 p.m. - 12 a.m.  Aloha Fridays  BittieBitez Mini-Donuts
4/23/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  Pinch of Flavor
4/23/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Flamin Hot Chicken,9 p.m. - 12 a.m.  Smile Hotdog  Creamy Boys
4/24/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Cerda Vega Tacos
4/24/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob  Fat Boys,9 p.m. - 12 a.m.  Uncle Al's Barbeque  Salpicon
4/25/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  El Gallo Yucateco
4/25/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Heritage Kitchen,9 p.m. - 12 a.m.  Smile Hotdog  BittieBitez Mini-Donuts
4/26/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Cerda Vega Tacos,CLOSED
4/26/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Habibi Shack,9 p.m. - 12 a.m.  Wafl  Salpicon
4/27/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  DD's Chick & Cat Shack,CLOSED
4/27/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Flamin Hot Chicken  BittieBitez Mini-Donuts
4/28/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  Flamin Hot Chicken
4/28/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Rice Balls of Fire  Pinch of Flavor,9 p.m. - 12 a.m.  Kalamaki Greek Street Food  Creamy Boys
4/29/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Habibi Shack
4/29/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yuna's Bob  Mikhuna,9 p.m. - 12 a.m.  Smile Hotdog  Salpicon
4/30/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yalla,9 p.m. - 12 a.m.  The Taco Cartel
4/30/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  DD's Chick & Cat Shack,9 p.m. - 12 a.m.  Pinch of Flavor  Creamy Boys
5/1/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Perro 1-10 Tacos
5/1/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  StopBye Cafe  Heritage Kitchen,9 p.m. - 12 a.m.  Uncle Al's Barbeque  BittieBitez Mini-Donuts
5/2/2024,Rieber Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Heritage Kitchen,5 p.m. - 8:30 p.m.  The Taco Cartel,9 p.m. - 12 a.m.  Flamin Hot Chicken
5/2/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Perro 1-10 Tacos  Habibi Shack,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Fat Boys,9 p.m. - 12 a.m.  Smile Hotdog  Creamy Boys
5/3/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Habibi Shack,9 p.m. - 12 a.m.  Cerda Vega Tacos
5/3/2024,Sproul Turnaround Food Trucks ,CLOSED,11 a.m. - 2 p.m.  Perro 1-10 Tacos  Heritage Kitchen,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food,9 p.m. - 12 a.m.  Wafl  Salpicon
5/4/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Aloha Fridays,9 p.m. - 12 a.m.  Aloha Fridays
5/4/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Flamin Hot Chicken  BittieBitez Mini-Donuts
5/5/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  El Gallo Yucateco,9 p.m. - 12 a.m.  Habibi Shack
5/5/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Kalamaki Greek Street Food  Pinch of Flavor,9 p.m. - 12 a.m.  Smile Hotdog  BittieBitez Mini-Donuts
5/6/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Perro 1-10 Tacos
5/6/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys  Rice Balls of Fire,9 p.m. - 12 a.m.  Flamin Hot Chicken  Salpicon
5/7/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Cerda Vega Tacos,9 p.m. - 12 a.m.  Cerda Vega Tacos
5/7/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Uncle Al's Barbeque  8E8 Thai Street Food,9 p.m. - 12 a.m.  Uncle Al's Barbeque  Creamy Boys
5/8/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Kalamaki Greek Street Food
5/8/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Heritage Kitchen  Pinch of Flavor,9 p.m. - 12 a.m.  Smile Hotdog  BittieBitez Mini-Donuts
5/9/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Mikhuna,9 p.m. - 12 a.m.  The Taco Cartel
5/9/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Aloha Fridays,9 p.m. - 12 a.m.  Creamy Boys  Aloha Fridays
5/10/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Habibi Shack,9 p.m. - 12 a.m.  Yalla
5/10/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,CLOSED,9 p.m. - 12 a.m.  Wafl  Salpicon
5/11/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel,9 p.m. - 12 a.m.  El Gallo Yucateco
5/11/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food,9 p.m. - 12 a.m.  Flamin Hot Chicken  Salpicon
5/12/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  The Taco Cartel,9 p.m. - 12 a.m.  Cerda Vega Tacos
5/12/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Rice Balls of Fire  StopBye Cafe,9 p.m. - 12 a.m.  Smile Hotdog  Creamy Boys
5/13/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Perro 1-10 Tacos
5/13/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Fat Boys  Habibi Shack,9 p.m. - 12 a.m.  Uncle Al's Barbeque  Salpicon
5/14/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Yalla,9 p.m. - 12 a.m.  El Gallo Yucateco
5/14/2024,Sproul Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  8E8 Thai Street Food  Vchos Pupusería Moderna,9 p.m. - 12 a.m.  Aloha Fridays  BittieBitez Mini-Donuts
5/15/2024,Rieber Turnaround Food Trucks ,CLOSED,CLOSED,5 p.m. - 8:30 p.m.  Perro 1-10 Tacos,9 p.m. - 12 a.m.  Cerda Vega Tacos
